ImageNumber,ObjectNumber,AreaShape_Area,AreaShape_BoundingBoxArea,AreaShape_BoundingBoxMaximum_X,AreaShape_BoundingBoxMaximum_Y,AreaShape_BoundingBoxMinimum_X,AreaShape_BoundingBoxMinimum_Y,AreaShape_Center_X,AreaShape_Center_Y,AreaShape_Compactness,AreaShape_Eccentricity,AreaShape_EquivalentDiameter,AreaShape_EulerNumber,AreaShape_Extent,AreaShape_FormFactor,AreaShape_MajorAxisLength,AreaShape_MaxFeretDiameter,AreaShape_MaximumRadius,AreaShape_MeanRadius,AreaShape_MedianRadius,AreaShape_MinFeretDiameter,AreaShape_MinorAxisLength,AreaShape_Orientation,AreaShape_Perimeter,AreaShape_Solidity,Correlation_Correlation_DAPI_SMNDC1,Correlation_Correlation_DAPI_SRRM2,Correlation_Correlation_SMNDC1_SRRM2,Correlation_Costes_DAPI_SMNDC1,Correlation_Costes_DAPI_SRRM2,Correlation_Costes_SMNDC1_DAPI,Correlation_Costes_SMNDC1_SRRM2,Correlation_Costes_SRRM2_DAPI,Correlation_Costes_SRRM2_SMNDC1,Correlation_K_DAPI_SMNDC1,Correlation_K_DAPI_SRRM2,Correlation_K_SMNDC1_DAPI,Correlation_K_SMNDC1_SRRM2,Correlation_K_SRRM2_DAPI,Correlation_K_SRRM2_SMNDC1,Correlation_Manders_DAPI_SMNDC1,Correlation_Manders_DAPI_SRRM2,Correlation_Manders_SMNDC1_DAPI,Correlation_Manders_SMNDC1_SRRM2,Correlation_Manders_SRRM2_DAPI,Correlation_Manders_SRRM2_SMNDC1,Correlation_Overlap_DAPI_SMNDC1,Correlation_Overlap_DAPI_SRRM2,Correlation_Overlap_SMNDC1_SRRM2,Correlation_RWC_DAPI_SMNDC1,Correlation_RWC_DAPI_SRRM2,Correlation_RWC_SMNDC1_DAPI,Correlation_RWC_SMNDC1_SRRM2,Correlation_RWC_SRRM2_DAPI,Correlation_RWC_SRRM2_SMNDC1,Location_Center_X,Location_Center_Y,Location_Center_Z,Number_Object_Number
1,1,5230,6760,655,65,551,0,605.1820267686425,27.108413001912044,1.31666393337076,0.7748316271336889,81.60295839591173,1,0.7736686390532544,0.7594952475381656,105.10480792521196,105.55093557141026,32.0,11.986352621507367,11.0,64.0,66.4438604179412,1.4014021548765407,294.16652224137044,0.982344102178813,0.2769074423635485,0.18858085374745873,0.7807466497191393,1.0,1.0,1.0,1.0,1.0,1.0,1.1324442030949795,0.7967711544077287,0.8087065495611739,0.7176637915629702,1.0217558353445226,1.2887254692902215,1.0,1.0,1.0,1.0,1.0,1.0,0.9569822590077071,0.9022779928881611,0.9617024522036889,0.7735080817251492,0.7977677522686034,0.7328379070010986,0.7963630162736974,0.7797544054417449,0.8285043884804714,605.1820267686425,27.108413001912044,0,1
1,2,12886,17544,342,195,213,59,280.1589321744529,130.20006208288063,1.2039942318366494,0.6394617175894957,128.089674733982,1,0.7344961240310077,0.8305687631696842,146.66929692617975,149.01342221424215,55.71355310873648,20.26522530966315,18.027756377319946,112.57918341709583,112.76271994339317,-0.6211978623317248,441.5462479183374,0.9811177097609258,0.4660131048537067,0.3349314869410144,0.8369625510891311,0.999362772655412,0.9999534056204012,1.0,0.9998599233719402,1.0,0.9997875487185297,0.6541882883263711,0.5267301329500864,1.390932091096049,0.8388138937718917,1.4422134362993195,1.080199138008741,1.0,1.0,1.0,1.0,1.0,1.0,0.9539032885216112,0.8715832002995133,0.9518855209541498,0.7242463483410301,0.6293881859818241,0.7768070524852964,0.8455446682761232,0.7500176043944644,0.8624135782151736,280.1589321744529,130.20006208288063,0,2
1,3,3393,5340,244,383,155,323,193.57942823460064,356.37665782493366,1.921666901310703,0.8445555078501111,65.72748112689553,1,0.6353932584269663,0.520381549642102,96.32484186220361,91.21403400793103,23.769728648009426,8.062578916173349,7.0710678118654755,55.39977236876374,51.57887178367461,1.2136044119026628,286.2436867076458,0.8514429109159347,-0.019519234168588105,0.009297625582548761,0.2379667054752266,0.685875185177483,0.9992296875372833,1.0,0.9439930753708254,1.0,0.6782977856020148,0.15006082416675548,0.10223435006875244,5.912192419206589,0.6448462458187663,7.896517457713698,1.2641939347222755,1.0,1.0,1.0,1.0,1.0,1.0,0.9419068250408765,0.8984961491825757,0.9028901997433098,0.2923295445867816,0.31025572422306824,0.33573532401438444,0.9569684626871569,0.3571227162249382,0.9582144181249834,193.57942823460064,356.37665782493366,0,3
1,4,15174,20562,522,649,373,511,448.1608013707658,578.9617767233426,1.1716174223189075,0.6221509833850738,138.99689511572322,1,0.7379632331485264,0.853520936911952,157.22864646310532,159.20113064925135,60.81118318204309,22.33947320820424,19.849433241279208,122.31139326766302,123.09387993938364,0.9482391440520516,472.65894629054543,0.9850048685491724,0.2923928765876696,0.19314073512606172,0.831176645204279,0.9991290391922628,0.9997905167985618,1.0,0.9996247823796927,1.0,0.9997077196215209,0.6499100357738429,0.5393861094532391,1.367429083593554,0.8705876085647556,1.3405669704620884,1.0283706395160899,1.0,1.0,1.0,1.0,1.0,1.0,0.9427119839253556,0.8503429911859456,0.9461959288511662,0.7259704603580706,0.6395705856671495,0.7724242688168892,0.8462930242560065,0.7342833643447395,0.8540032438342066,448.1608013707658,578.9617767233426,0,4
1,5,10994,13081,803,1024,700,897,752.0875022739676,962.6569037656903,1.4210036365832985,0.6532808282486573,118.31312503191849,1,0.8404556226588181,0.7037279668083246,137.84485071582486,142.88806808127822,48.662100242385755,17.86506800545941,15.811388300841896,101.86950258529875,104.36449847964595,0.10951631356068975,443.07821048680194,0.9325642548138094,0.19711585211998925,0.06105138887808694,0.7825447522009183,0.9990573075087749,0.9996884276399876,1.0,0.9995481987297756,1.0,0.999644477466394,0.8351729168123098,0.5053807053782533,1.0325209113427936,0.6431926033616616,1.2975334133416507,1.3357293873850131,1.0,1.0,1.0,1.0,1.0,1.0,0.928619136780987,0.8097829040467921,0.9268933390950891,0.7953802975746316,0.6765709201362662,0.791743951189735,0.7741600030878556,0.7316982166669452,0.8139865389008117,752.0875022739676,962.6569037656903,0,5
1,6,6544,8214,927,1024,816,950,867.7501528117359,990.453086797066,1.2339728513947263,0.7524514302148199,91.2802255734883,1,0.7966885804723642,0.8103906004655831,113.77754701003728,114.94781424629178,37.0,13.909701438754075,12.529964086141668,73.0,74.93932418022426,1.3388876154296552,318.5512985522207,0.9867310012062727,0.2147747114879261,0.14570496954596307,0.8155225925868607,0.9969718286221314,1.0,1.0,0.999558042471693,1.0,0.999093935833285,1.0405714359307514,0.7450224665998257,0.8480457398640137,0.7404337672307079,1.0087559332038396,1.2301429231256285,1.0,1.0,1.0,1.0,1.0,1.0,0.9393892554555078,0.8669174317965544,0.9543790435681748,0.7761586227371035,0.7486435830140861,0.7401014472835911,0.8041927337792358,0.7465239669949498,0.8386512779071166,867.7501528117359,990.453086797066,0,6
2,1,8098,10494,491,106,392,0,443.9890096320079,47.43467522845147,1.3521052768183923,0.6017272962889884,101.5415867182769,1,0.7716790546979226,0.7395873806166018,114.93611654143747,131.40015220691336,44.01136216933077,15.484737467415075,13.601470508735444,95.03145457421225,91.79966126289678,0.6219207782353796,370.9360748630709,0.96232917409388,0.15520414866652937,0.12434347701409323,0.8335074772149893,0.9993637582136495,1.0,1.0,0.999928076403497,1.0,0.9998167464803812,1.2343717389994193,1.1938847424480599,0.6849706821980477,0.9823173752768124,0.647384077951769,0.9598987461971279,1.0,1.0,1.0,1.0,1.0,1.0,0.9195153354612541,0.8791484363692075,0.9710433650954348,0.7593068721130539,0.7070747425426523,0.6981756605477527,0.8618343982434045,0.6220570892257948,0.8601563146771556,443.9890096320079,47.43467522845147,0,1
2,2,7620,10057,318,128,229,15,274.36036745406824,71.1249343832021,1.2117487504968651,0.599918155435724,98.49916411260524,1,0.7576812170627424,0.8252535846147646,110.36612771648967,114.00438588054409,43.104524124504614,15.708486150161674,14.0,88.0,88.29967610200849,0.21688322060176526,340.63455967290594,0.9785540002568384,0.329944724858981,0.2988951849758506,0.8764442965055096,0.9978375625575046,0.9999064999434657,1.0,0.9997321288245152,1.0,0.9995523321829871,1.1885318695193323,1.0811019442647174,0.7281540438828285,0.9283836632519384,0.7236752787321367,1.014360067627161,1.0,1.0,1.0,1.0,1.0,1.0,0.930287206766878,0.8845149805704956,0.9704201746873299,0.7662723866245874,0.731261895520854,0.7231087888616786,0.8705216571214078,0.6761825013566929,0.87694825786752,274.36036745406824,71.1249343832021,0,2
2,3,11830,15568,582,205,470,66,525.6080304311074,136.19568892645816,1.2752356477552023,0.6670681485931087,122.72906670474185,1,0.7598920863309353,0.7841687940266573,143.3976307561791,144.10065926289164,47.80167361086848,18.513370637395372,16.97056274847714,109.73669094469687,106.83076190536264,-0.16920658153634743,435.4041122946064,0.9534171502256609,-0.2490215075108926,0.45295037709369423,0.04126677531092,0.8537549263624659,0.9996393806256387,1.0,0.9944479962781865,1.0,0.8672026174871188,0.5140600361706282,0.7639971801921481,1.2272689386768092,1.0028545595897287,0.9453898677833242,0.5197939746971291,1.0,1.0,1.0,1.0,1.0,1.0,0.7942857892517585,0.8498677503992533,0.7219956769761742,0.6690636187743435,0.745057268959851,0.7850768522897085,0.7742785168433356,0.7441389859317067,0.5884966810066343,525.6080304311074,136.19568892645816,0,3
2,4,7324,10043,386,195,265,112,323.3021572910978,153.53481703986893,1.2954282355258881,0.7753135193844192,96.56710840467541,1,0.7292641640943941,0.7719455023257563,121.78429172818603,122.0,37.57658845611187,14.560168786303086,13.038404810405298,80.63808033429368,76.91610359963155,-1.303944870137731,345.2914139223983,0.9681427627230668,0.4807993711055063,0.46196354231623726,0.8622094665619283,0.9992643003675201,0.9999414907516722,1.0,0.9998876221417604,1.0,0.9997978158636053,1.2949803391062413,1.1711501271490459,0.698369796666586,0.912923307373774,0.7118300934490989,1.0289062271993668,1.0,1.0,1.0,1.0,1.0,1.0,0.9509864121578459,0.9130497820225518,0.969181343151176,0.7692792299993788,0.7473734162852667,0.7229551953505452,0.8687832866378826,0.6866638022801862,0.8781208465889652,323.3021572910978,153.53481703986893,0,4
2,5,14147,18560,497,313,369,168,433.55743267123773,242.50717466600693,1.188615312796847,0.5657932716821359,134.21072922597637,1,0.7622306034482759,0.8413150909582094,148.13291489388723,150.86749152816188,60.00833275470999,21.571725623941465,19.1049731745428,120.48277885241525,122.14257020509305,-0.4338212976843907,459.68228688765845,0.9809319095825821,0.4270840293047239,0.30884005472599796,0.7221738145773691,0.9957171861341928,0.9954462937573463,1.0,0.9930935466315792,1.0,0.9986551033931067,0.6626669439553154,0.5195992495645498,1.3450873429082222,0.8236090046156209,1.208024538535823,0.9433506394792945,1.0,1.0,1.0,1.0,1.0,1.0,0.9441106497005355,0.7922680377743225,0.881448853414111,0.8202225768032576,0.7417803406132599,0.8477381754385586,0.8593074415270213,0.7777712643326522,0.8412558819074502,433.55743267123773,242.50717466600693,0,5
2,6,12892,18704,645,340,533,173,589.5189264660254,258.2852932050884,1.3157328991297417,0.8289433811482307,128.1194919234607,1,0.6892643284858854,0.7600326788677434,171.74834380945288,169.24833824885843,47.16990566028302,18.644256637366958,17.0,96.19018517571287,96.06443439722631,0.3187711433484375,461.68838354206827,0.9750415973377704,0.25231813785500584,0.17894467092005825,0.812759925206357,0.9985261467121129,0.9991448814271344,1.0,0.998462860854871,1.0,0.9994931732471745,0.9447488871618622,0.663124376338075,0.9054889949220069,0.7283784615766904,1.071676552800473,1.228171580721616,1.0,1.0,1.0,1.0,1.0,1.0,0.9249106553012993,0.8430034672004332,0.9458190770534408,0.8236742261135467,0.7704149385757385,0.812222202834755,0.8395523697687379,0.7874006722567367,0.8577139039385923,589.5189264660254,258.2852932050884,0,6
2,7,13859,18415,408,420,263,293,335.557327368497,359.64752146619526,1.1646787850907185,0.439248706572546,132.83759577199754,1,0.752592994841162,0.8586058343306293,140.71361554939585,145.5609837834301,61.0,21.489197055861613,19.0,126.0,126.4122577608914,1.445415213753707,450.3746750430835,0.9829775161358961,0.2283389158873744,0.18377703915560445,0.8528988924743022,0.9961026595112167,0.9995769216376148,1.0,0.9992450801941741,1.0,0.9990931601640877,1.0454218520404834,0.9592918991388928,0.8081434041570538,0.9432839602389768,0.7716622577514768,0.9815718002891929,1.0,1.0,1.0,1.0,1.0,1.0,0.9191576438719138,0.8603774478286956,0.9622374629142704,0.783260125228404,0.720856352277237,0.7503802480913967,0.8599746255812009,0.6772106375629391,0.8602169068967197,335.557327368497,359.64752146619526,0,7
2,8,11148,14080,523,416,395,306,462.03318980983136,357.4897739504844,1.272717590969037,0.6487517311780182,119.13888720609906,1,0.7917613636363636,0.7857202627635625,137.81855651211717,148.2194319244275,50.99019513592785,18.407356053249316,16.278820596099706,107.85909493589769,104.87993882753143,1.1126512150072914,422.2497833620557,0.9676243381650899,0.3054011812642805,0.21343900459759976,0.8146522342906368,0.9984632298791899,0.9997378308828447,1.0,0.9995270802827537,1.0,0.9996122783059189,0.9347577081392924,0.6868853960924722,0.9307222345996019,0.7606142951099213,1.0642017470614433,1.1835405275775996,1.0,1.0,1.0,1.0,1.0,1.0,0.9327377889463923,0.8549763964885817,0.9487981050347121,0.8143614460454055,0.7457592944080019,0.8058449345833106,0.8347444699886946,0.760885124876304,0.8563275069598593,462.03318980983136,357.4897739504844,0,8
2,9,11752,18997,636,470,515,313,573.6007488087134,399.00204220558203,1.501280588999578,0.826071266204124,122.32379625292714,1,0.618623993262094,0.6660980014844388,167.07844372605393,182.3211452355431,48.25971404805462,17.119955607708675,15.016648189186455,98.76865800021505,94.15967489564531,0.6587538606111253,470.8599564173221,0.9321805346236218,0.3015076878841617,0.26351585127279553,0.8134486299915854,0.9976240565209632,1.0,1.0,0.9998202163079729,1.0,0.999311472966216,1.087613601322644,0.9710249764265468,0.7702405812007991,0.9008711255942545,0.7803810112883727,1.022320791932101,1.0,1.0,1.0,1.0,1.0,1.0,0.91527270930835,0.8704995422687004,0.9596766552054297,0.7922798938108429,0.7639996426865536,0.7470459420456558,0.8593360451523122,0.7099147964235694,0.865041576143407,573.6007488087134,399.00204220558203,0,9
3,1,16308,23184,240,149,79,5,161.90305371596762,74.57530046602895,1.210387344992577,0.7547882360654298,144.09715644502162,1,0.703416149068323,0.8261818038143258,178.72255453998594,173.9482681718907,54.817880294662984,21.98441387175806,20.0,115.39285817135791,117.23637224406161,0.9600395778793529,498.04372260139564,0.9713502888796236,0.09992934032990607,0.057980822115451906,0.5302991451450061,0.9979385109439657,0.9991767045227415,1.0,0.9977277210852528,1.0,0.9990502857032981,0.6485361190432934,0.49491435393151695,1.3695880880201239,0.7826966692605499,1.280474045808366,0.9589112509883642,1.0,1.0,1.0,1.0,1.0,1.0,0.9424581387480802,0.7960684550384616,0.8663351789377249,0.7001434068528039,0.6286580756868877,0.74714447481312,0.8325167539606548,0.6979960524328129,0.8114292006964164,161.90305371596762,74.57530046602895,0,1
3,2,5053,7130,62,137,0,22,24.408074411240847,78.9206412032456,1.4304375568390073,0.8080799059961647,80.21022016892097,1,0.7086956521739131,0.6990867900656973,109.31988896867844,114.5294721894762,31.0,11.189439998444135,10.0,61.0,64.39738253882487,0.04278574387010834,301.3797256769669,0.9871068568079703,0.11970912497314269,0.12731824172003625,0.7015150232203569,0.9977162432262613,0.9984318203584861,1.0,0.9959916159451871,1.0,0.9984999313604793,1.1690403912447447,0.5350542157011758,0.7387395545631136,0.4644219742271303,1.3705673169072998,1.8825802782179815,1.0,1.0,1.0,1.0,1.0,1.0,0.9293096243418717,0.8563456199534744,0.9350463354567277,0.8388183506624272,0.8001635636094956,0.8168488125947053,0.7623373310083078,0.8453006723196912,0.7874867420413055,24.408074411240847,78.9206412032456,0,2
3,3,32158,43740,523,342,361,72,438.0938180235089,209.82237701349587,1.4548809999647023,0.8349495256890185,202.34830683648767,1,0.7352080475537266,0.6873414389384848,279.5867764278001,271.8124353299532,69.28924880528002,27.429085770650513,25.317977802344327,159.48163245778468,153.86402048757563,0.11855865850402718,766.7665940288701,0.9281879582058535,0.32842885142076894,0.1951948857898176,0.7888406583856302,0.9960038659847031,0.9995778007282079,1.0,0.9992377284491933,1.0,0.9986527928899768,1.29056170367395,0.9113257700201743,0.6924427036794443,0.7293277895300033,0.8277497528419987,1.2346478387635196,1.0,1.0,1.0,1.0,1.0,1.0,0.9453253595229211,0.8685330626365029,0.9489272780847822,0.7816729244026114,0.750851853056207,0.7351450674080332,0.8032685563164341,0.7210095405203101,0.8402971075352568,438.0938180235089,209.82237701349587,0,3
3,4,4369,6640,158,177,78,94,111.64454108491645,138.02838178072787,1.219322733658909,0.5479592425939512,74.58407049060762,1,0.6579819277108434,0.8201274136825355,82.74337395449598,86.03487664894976,33.54101966249684,11.791342849247904,10.63014581273465,67.8,69.21524867237792,0.7341795183537922,258.73506473629425,0.9798161022650819,0.01814450698432116,0.08964548427122279,0.2980073689136608,1.0,1.0,1.0,0.9998007579182718,1.0,1.0,0.7245541902550034,0.3849865910695897,1.1772800338452998,0.5247263923701713,1.2250375249430068,1.0276087438890886,1.0,1.0,1.0,1.0,1.0,1.0,0.9235817135620238,0.6867481493678274,0.7343115339887865,0.7479563672814676,0.5823419885106296,0.789616740677137,0.7447792625162876,0.649042460444156,0.7066780469046209,111.64454108491645,138.02838178072787,0,4
3,5,13157,17526,355,356,228,218,289.98555901801325,289.5128828760356,1.1393989617828137,0.49116760592903946,129.4295665220298,1,0.7507132260641333,0.877655705807651,139.4361671548722,139.26952286842948,57.688820407423826,20.932773658818586,18.681541692269406,118.71208868518825,121.45797684124514,-0.17645140471433127,434.0315292925759,0.9890993835513456,0.4099016358973847,0.3463621372372043,0.8455062383385471,0.9864575705586416,0.9990372534399811,0.999956084048405,0.997872187676875,0.9999931735417121,0.9960913967718241,1.7222173101486669,1.401682719168514,0.5124134329336147,0.832409024761544,0.5530653560264609,1.103903117655573,1.0,1.0,1.0,1.0,1.0,1.0,0.93940794341488,0.8804670079639964,0.9585921539418646,0.6801586201131443,0.700097285157451,0.6200091738744056,0.8427883948015428,0.6032661863122232,0.8610888395016711,289.98555901801325,289.5128828760356,0,5
3,6,10815,15255,605,391,492,256,546.7161349976884,319.73499768839577,1.1991019715348346,0.6604043186905234,117.3460083526951,1,0.7089478859390363,0.8339574312600064,135.8983208331258,138.0507153186828,49.64876634922564,18.616051276928907,16.64331697709324,100.81606520569387,102.04743594525915,-0.4314169989816428,403.6883835420683,0.9848829796921956,0.45894619895072586,0.40620210823292185,0.8114556352339933,0.991886023570048,0.9998184825241058,0.9999223099950936,0.9989851059472943,0.999987788190372,0.996806023592423,1.100696706369745,0.9529220168083962,0.81645076205944,0.8755281373447016,0.8422373455458079,1.0432416306402454,1.0,1.0,1.0,1.0,1.0,1.0,0.9479792533130111,0.8958719272021315,0.9557130331197244,0.820907052933118,0.7574407109577397,0.8033008333634601,0.8424362885478923,0.7352328119810043,0.8500831957788088,546.7161349976884,319.73499768839577,0,6
3,7,9963,12995,582,510,469,395,524.2786309344575,451.13048278630936,1.1212751488700032,0.4206885698170848,112.62897311170171,1,0.7666794921123509,0.8918417580268128,118.37005500179592,119.47384651043926,52.392747589718944,18.63064968780831,16.492422502470642,106.00861051516384,107.38591978732448,-0.6798859048226552,374.6761902332485,0.9885890057551101,0.5025943341938448,0.3831058244810292,0.8489961758749295,0.9892687542780377,0.9992923455256153,1.0,0.9988061361803953,1.0,0.9966038483572096,1.5389208198649795,1.1296885227213456,0.5884107277811725,0.7576121147765362,0.6837253889857605,1.1992385878991956,1.0,1.0,1.0,1.0,1.0,1.0,0.9515868429178449,0.8788610382935412,0.9531829219514671,0.6994526790542224,0.7266914723301131,0.649424777180655,0.8160794940266066,0.6651686951748503,0.8563126084031388,524.2786309344575,451.13048278630936,0,7
3,8,675,950,19,840,0,790,6.76,815.7140740740741,1.7125940155895216,0.9326654829548074,29.316150714175198,1,0.7105263157894737,0.5839095494303551,50.58283261064738,49.25444142409901,9.0,3.768695373066385,3.605551275463989,18.0,18.247373678987937,0.028842699827548297,120.5269119345812,0.9493670886075949,0.014229131133830791,-0.07802591295176506,0.741370099487335,0.9948778202579901,0.9974785145837398,1.0,0.9995285004681952,1.0,0.9991137994137816,1.462698683682773,0.8620032056541173,0.5936590495188515,0.625329312351234,0.7646520787153861,1.3667263183479323,1.0,1.0,1.0,1.0,1.0,1.0,0.9318499397905171,0.8118697820850013,0.9244750017306289,0.7566407306661118,0.7677333246815479,0.6951412281880169,0.760266470482622,0.7124289988834569,0.8077321289973349,6.76,815.7140740740741,0,8
